fecha,cod_ine,CCAA,total,tipo,Pob_CCAA_2019,UCIS_Públicos,UCIS_Privados,UCI_Total
2020-04-07,05,Canarias,689,hospitalizados,2153389,187,50,237
2020-04-08,05,Canarias,703,hospitalizados,2153389,187,50,237
2020-04-09,05,Canarias,730,hospitalizados,2153389,187,50,237
2020-04-10,05,Canarias,738,hospitalizados,2153389,187,50,237
2020-04-11,05,Canarias,745,hospitalizados,2153389,187,50,237
2020-04-12,05,Canarias,758,hospitalizados,2153389,187,50,237
2020-04-13,05,Canarias,763,hospitalizados,2153389,187,50,237
2020-04-14,05,Canarias,771,hospitalizados,2153389,187,50,237
2020-04-15,05,Canarias,781,hospitalizados,2153389,187,50,237
2020-03-21,06,Cantabria,92,hospitalizados,581078,40,0,40
2020-03-22,06,Cantabria,116,hospitalizados,581078,40,0,40
2020-03-23,06,Cantabria,157,hospitalizados,581078,40,0,40
2020-03-24,06,Cantabria,200,hospitalizados,581078,40,0,40
2020-03-25,06,Cantabria,241,hospitalizados,581078,40,0,40
2020-03-26,06,Cantabria,300,hospitalizados,581078,40,0,40
2020-03-27,06,Cantabria,355,hospitalizados,581078,40,0,40
2020-03-28,06,Cantabria,406,hospitalizados,581078,40,0,40
2020-03-29,06,Cantabria,449,hospitalizados,581078,40,0,40
2020-03-30,06,Cantabria,481,hospitalizados,581078,40,0,40
2020-03-31,06,Cantabria,522,hospitalizados,581078,40,0,40
2020-04-01,06,Cantabria,543,hospitalizados,581078,40,0,40
2020-04-02,06,Cantabria,567,hospitalizados,581078,40,0,40
2020-04-03,06,Cantabria,592,hospitalizados,581078,40,0,40
2020-04-04,06,Cantabria,619,hospitalizados,581078,40,0,40
2020-04-05,06,Cantabria,639,hospitalizados,581078,40,0,40
2020-04-06,06,Cantabria,658,hospitalizados,581078,40,0,40
2020-04-07,06,Cantabria,677,hospitalizados,581078,40,0,40
2020-04-08,06,Cantabria,700,hospitalizados,581078,40,0,40
2020-04-09,06,Cantabria,720,hospitalizados,581078,40,0,40
2020-04-10,06,Cantabria,747,hospitalizados,581078,40,0,40
2020-04-11,06,Cantabria,773,hospitalizados,581078,40,0,40
2020-04-12,06,Cantabria,805,hospitalizados,581078,40,0,40
2020-04-13,06,Cantabria,827,hospitalizados,581078,40,0,40
2020-04-14,06,Cantabria,853,hospitalizados,581078,40,0,40
2020-04-15,06,Cantabria,873,hospitalizados,581078,40,0,40
2020-03-21,08,Castilla-La Mancha,635,hospitalizados,2032863,155,13,168
2020-03-22,08,Castilla-La Mancha,838,hospitalizados,2032863,155,13,168
2020-03-23,08,Castilla-La Mancha,1547,hospitalizados,2032863,155,13,168
2020-03-24,08,Castilla-La Mancha,1826,hospitalizados,2032863,155,13,168
2020-03-25,08,Castilla-La Mancha,2162,hospitalizados,2032863,155,13,168
2020-03-26,08,Castilla-La Mancha,2162,hospitalizados,2032863,155,13,168
2020-03-27,08,Castilla-La Mancha,2707,hospitalizados,2032863,155,13,168
2020-03-28,08,Castilla-La Mancha,2977,hospitalizados,2032863,155,13,168
2020-03-29,08,Castilla-La Mancha,3018,hospitalizados,2032863,155,13,168
2020-03-30,08,Castilla-La Mancha,3134,hospitalizados,2032863,155,13,168
2020-03-31,08,Castilla-La Mancha,3225,hospitalizados,2032863,155,13,168
2020-04-01,08,Castilla-La Mancha,3230,hospitalizados,2032863,155,13,168
2020-04-02,08,Castilla-La Mancha,3230,hospitalizados,2032863,155,13,168
2020-04-03,08,Castilla-La Mancha,3168,hospitalizados,2032863,155,13,168
2020-04-04,08,Castilla-La Mancha,3133,hospitalizados,2032863,155,13,168
2020-04-05,08,Castilla-La Mancha,2950,hospitalizados,2032863,155,13,168
2020-04-06,08,Castilla-La Mancha,2901,hospitalizados,2032863,155,13,168
2020-04-07,08,Castilla-La Mancha,2908,hospitalizados,2032863,155,13,168
2020-04-08,08,Castilla-La Mancha,2731,hospitalizados,2032863,155,13,168
2020-04-09,08,Castilla-La Mancha,2575,hospitalizados,2032863,155,13,168
2020-04-10,08,Castilla-La Mancha,2359,hospitalizados,2032863,155,13,168
2020-04-11,08,Castilla-La Mancha,2198,hospitalizados,2032863,155,13,168
2020-04-12,08,Castilla-La Mancha,6838,hospitalizados,2032863,155,13,168
2020-04-13,08,Castilla-La Mancha,7782,hospitalizados,2032863,155,13,168
2020-04-14,08,Castilla-La Mancha,7830,hospitalizados,2032863,155,13,168
2020-04-15,08,Castilla-La Mancha,7896,hospitalizados,2032863,155,13,168
2020-03-21,07,Castilla y León,575,hospitalizados,2399548,180,20,200
2020-03-22,07,Castilla y León,709,hospitalizados,2399548,180,20,200
2020-03-23,07,Castilla y León,860,hospitalizados,2399548,180,20,200
2020-03-24,07,Castilla y León,1057,hospitalizados,2399548,180,20,200
2020-03-25,07,Castilla y León,1244,hospitalizados,2399548,180,20,200
2020-03-26,07,Castilla y León,1515,hospitalizados,2399548,180,20,200
2020-03-27,07,Castilla y León,1791,hospitalizados,2399548,180,20,200
2020-03-28,07,Castilla y León,2063,hospitalizados,2399548,180,20,200
2020-03-29,07,Castilla y León,2408,hospitalizados,2399548,180,20,200
2020-03-30,07,Castilla y León,2540,hospitalizados,2399548,180,20,200
2020-03-31,07,Castilla y León,2601,hospitalizados,2399548,180,20,200
2020-04-01,07,Castilla y León,2692,hospitalizados,2399548,180,20,200
2020-04-02,07,Castilla y León,2709,hospitalizados,2399548,180,20,200
2020-04-03,07,Castilla y León,2711,hospitalizados,2399548,180,20,200
2020-04-04,07,Castilla y León,2664,hospitalizados,2399548,180,20,200
2020-04-05,07,Castilla y León,2574,hospitalizados,2399548,180,20,200
2020-04-06,07,Castilla y León,2508,hospitalizados,2399548,180,20,200
2020-04-07,07,Castilla y León,5180,hospitalizados,2399548,180,20,200
2020-04-08,07,Castilla y León,5322,hospitalizados,2399548,180,20,200
2020-04-09,07,Castilla y León,5523,hospitalizados,2399548,180,20,200
2020-04-10,07,Castilla y León,5674,hospitalizados,2399548,180,20,200
2020-04-11,07,Castilla y León,5817,hospitalizados,2399548,180,20,200
2020-04-12,07,Castilla y León,5957,hospitalizados,2399548,180,20,200
2020-04-13,07,Castilla y León,6077,hospitalizados,2399548,180,20,200
2020-04-14,07,Castilla y León,6175,hospitalizados,2399548,180,20,200
2020-04-15,07,Castilla y León,6306,hospitalizados,2399548,180,20,200
2020-03-21,09,Cataluña,1681,hospitalizados,7675217,511,141,652
2020-03-22,09,Cataluña,1681,hospitalizados,7675217,511,141,652
2020-03-23,09,Cataluña,1681,hospitalizados,7675217,511,141,652
2020-03-24,09,Cataluña,3599,hospitalizados,7675217,511,141,652
2020-03-25,09,Cataluña,5434,hospitalizados,7675217,511,141,652
2020-03-26,09,Cataluña,7439,hospitalizados,7675217,511,141,652
2020-03-27,09,Cataluña,8545,hospitalizados,7675217,511,141,652
2020-03-28,09,Cataluña,9900,hospitalizados,7675217,511,141,652
2020-03-29,09,Cataluña,10688,hospitalizados,7675217,511,141,652
2020-03-30,09,Cataluña,11769,hospitalizados,7675217,511,141,652
2020-03-31,09,Cataluña,12974,hospitalizados,7675217,511,141,652
2020-04-01,09,Cataluña,13969,hospitalizados,7675217,511,141,652
2020-04-02,09,Cataluña,15489,hospitalizados,7675217,511,141,652
2020-04-03,09,Cataluña,17257,hospitalizados,7675217,511,141,652
2020-04-04,09,Cataluña,17678,hospitalizados,7675217,511,141,652
2020-04-05,09,Cataluña,18656,hospitalizados,7675217,511,141,652
2020-04-06,09,Cataluña,19143,hospitalizados,7675217,511,141,652
2020-04-07,09,Cataluña,19745,hospitalizados,7675217,511,141,652
2020-04-08,09,Cataluña,20250,hospitalizados,7675217,511,141,652
2020-04-09,09,Cataluña,20943,hospitalizados,7675217,511,141,652
2020-04-10,09,Cataluña,21530,hospitalizados,7675217,511,141,652
2020-04-11,09,Cataluña,21921,hospitalizados,7675217,511,141,652
2020-04-12,09,Cataluña,22369,hospitalizados,7675217,511,141,652
2020-04-13,09,Cataluña,22780,hospitalizados,7675217,511,141,652
2020-04-14,09,Cataluña,23126,hospitalizados,7675217,511,141,652
2020-04-15,09,Cataluña,23372,hospitalizados,7675217,511,141,652
2020-03-21,10,C. Valenciana,476,hospitalizados,5003769,450,101,551
2020-03-22,10,C. Valenciana,590,hospitalizados,5003769,450,101,551
2020-03-23,10,C. Valenciana,702,hospitalizados,5003769,450,101,551
2020-03-24,10,C. Valenciana,917,hospitalizados,5003769,450,101,551
2020-03-25,10,C. Valenciana,1071,hospitalizados,5003769,450,101,551
2020-03-26,10,C. Valenciana,1278,hospitalizados,5003769,450,101,551
2020-03-27,10,C. Valenciana,1422,hospitalizados,5003769,450,101,551
2020-03-28,10,C. Valenciana,1694,hospitalizados,5003769,450,101,551
2020-03-29,10,C. Valenciana,1874,hospitalizados,5003769,450,101,551
2020-03-30,10,C. Valenciana,2042,hospitalizados,5003769,450,101,551
2020-03-31,10,C. Valenciana,2189,hospitalizados,5003769,450,101,551
2020-04-01,10,C. Valenciana,2189,hospitalizados,5003769,450,101,551
2020-04-02,10,C. Valenciana,2189,hospitalizados,5003769,450,101,551
2020-04-03,10,C. Valenciana,2064,hospitalizados,5003769,450,101,551
2020-04-04,10,C. Valenciana,1977,hospitalizados,5003769,450,101,551
2020-04-05,10,C. Valenciana,1901,hospitalizados,5003769,450,101,551
2020-04-06,10,C. Valenciana,1909,hospitalizados,5003769,450,101,551
2020-04-07,10,C. Valenciana,1887,hospitalizados,5003769,450,101,551
2020-04-08,10,C. Valenciana,1714,hospitalizados,5003769,450,101,551
2020-04-09,10,C. Valenciana,3815,hospitalizados,5003769,450,101,551
2020-04-10,10,C. Valenciana,3987,hospitalizados,5003769,450,101,551
2020-04-11,10,C. Valenciana,4132,hospitalizados,5003769,450,101,551
2020-04-12,10,C. Valenciana,4149,hospitalizados,5003769,450,101,551
2020-04-13,10,C. Valenciana,4269,hospitalizados,5003769,450,101,551
2020-04-14,10,C. Valenciana,4397,hospitalizados,5003769,450,101,551
2020-04-15,10,C. Valenciana,4465,hospitalizados,5003769,450,101,551
2020-03-21,11,Extremadura,65,hospitalizados,1067710,97,5,102
2020-03-22,11,Extremadura,87,hospitalizados,1067710,97,5,102
2020-03-23,11,Extremadura,131,hospitalizados,1067710,97,5,102
2020-03-24,11,Extremadura,161,hospitalizados,1067710,97,5,102
2020-03-25,11,Extremadura,209,hospitalizados,1067710,97,5,102
2020-03-26,11,Extremadura,241,hospitalizados,1067710,97,5,102
2020-03-27,11,Extremadura,277,hospitalizados,1067710,97,5,102
2020-03-28,11,Extremadura,312,hospitalizados,1067710,97,5,102
2020-03-29,11,Extremadura,313,hospitalizados,1067710,97,5,102
2020-03-30,11,Extremadura,353,hospitalizados,1067710,97,5,102
2020-03-31,11,Extremadura,371,hospitalizados,1067710,97,5,102
2020-04-01,11,Extremadura,372,hospitalizados,1067710,97,5,102
2020-04-02,11,Extremadura,412,hospitalizados,1067710,97,5,102
2020-04-03,11,Extremadura,415,hospitalizados,1067710,97,5,102
2020-04-04,11,Extremadura,453,hospitalizados,1067710,97,5,102
2020-04-05,11,Extremadura,417,hospitalizados,1067710,97,5,102
2020-04-06,11,Extremadura,453,hospitalizados,1067710,97,5,102
2020-04-07,11,Extremadura,686,hospitalizados,1067710,97,5,102
2020-04-08,11,Extremadura,898,hospitalizados,1067710,97,5,102
2020-04-09,11,Extremadura,958,hospitalizados,1067710,97,5,102
2020-04-10,11,Extremadura,1003,hospitalizados,1067710,97,5,102
2020-04-11,11,Extremadura,1052,hospitalizados,1067710,97,5,102
2020-04-12,11,Extremadura,1074,hospitalizados,1067710,97,5,102
2020-04-13,11,Extremadura,1096,hospitalizados,1067710,97,5,102
2020-04-14,11,Extremadura,1114,hospitalizados,1067710,97,5,102
2020-04-15,11,Extremadura,1155,hospitalizados,1067710,97,5,102
2020-03-21,12,Galicia,168,hospitalizados,2699499,215,48,263
2020-03-22,12,Galicia,227,hospitalizados,2699499,215,48,263
2020-03-23,12,Galicia,270,hospitalizados,2699499,215,48,263
2020-03-24,12,Galicia,338,hospitalizados,2699499,215,48,263
2020-03-25,12,Galicia,412,hospitalizados,2699499,215,48,263
2020-03-26,12,Galicia,503,hospitalizados,2699499,215,48,263
2020-03-27,12,Galicia,557,hospitalizados,2699499,215,48,263
2020-03-28,12,Galicia,906,hospitalizados,2699499,215,48,263
2020-03-29,12,Galicia,1043,hospitalizados,2699499,215,48,263
2020-03-30,12,Galicia,1147,hospitalizados,2699499,215,48,263
2020-03-31,12,Galicia,1250,hospitalizados,2699499,215,48,263
2020-04-01,12,Galicia,1338,hospitalizados,2699499,215,48,263
2020-04-02,12,Galicia,1447,hospitalizados,2699499,215,48,263
2020-04-03,12,Galicia,1630,hospitalizados,2699499,215,48,263
2020-04-04,12,Galicia,1767,hospitalizados,2699499,215,48,263
2020-04-05,12,Galicia,1831,hospitalizados,2699499,215,48,263
2020-04-06,12,Galicia,1916,hospitalizados,2699499,215,48,263
2020-04-07,12,Galicia,1968,hospitalizados,2699499,215,48,263
2020-04-08,12,Galicia,2014,hospitalizados,2699499,215,48,263
2020-04-09,12,Galicia,2094,hospitalizados,2699499,215,48,263
2020-04-10,12,Galicia,2165,hospitalizados,2699499,215,48,263
2020-04-11,12,Galicia,2215,hospitalizados,2699499,215,48,263
2020-04-12,12,Galicia,2306,hospitalizados,2699499,215,48,263
2020-04-13,12,Galicia,2344,hospitalizados,2699499,215,48,263
2020-04-14,12,Galicia,2403,hospitalizados,2699499,215,48,263
2020-04-15,12,Galicia,2471,hospitalizados,2699499,215,48,263
2020-03-21,13,Madrid,7388,hospitalizados,6663394,479,225,704
2020-03-22,13,Madrid,8441,hospitalizados,6663394,479,225,704
2020-03-23,13,Madrid,9561,hospitalizados,6663394,479,225,704
2020-03-24,13,Madrid,10443,hospitalizados,6663394,479,225,704
2020-03-25,13,Madrid,11153,hospitalizados,6663394,479,225,704
2020-03-26,13,Madrid,12440,hospitalizados,6663394,479,225,704
2020-03-27,13,Madrid,13580,hospitalizados,6663394,479,225,704
2020-03-28,13,Madrid,14211,hospitalizados,6663394,479,225,704
2020-03-29,13,Madrid,14454,hospitalizados,6663394,479,225,704
2020-03-30,13,Madrid,14917,hospitalizados,6663394,479,225,704
2020-03-31,13,Madrid,15140,hospitalizados,6663394,479,225,704
2020-04-01,13,Madrid,15227,hospitalizados,6663394,479,225,704
2020-04-02,13,Madrid,15227,hospitalizados,6663394,479,225,704
2020-04-03,13,Madrid,15050,hospitalizados,6663394,479,225,704
2020-04-04,13,Madrid,14741,hospitalizados,6663394,479,225,704
2020-04-05,13,Madrid,14551,hospitalizados,6663394,479,225,704
2020-04-06,13,Madrid,14501,hospitalizados,6663394,479,225,704
2020-04-07,13,Madrid,13950,hospitalizados,6663394,479,225,704
2020-04-08,13,Madrid,13289,hospitalizados,6663394,479,225,704
2020-04-09,13,Madrid,12853,hospitalizados,6663394,479,225,704
2020-04-10,13,Madrid,12432,hospitalizados,6663394,479,225,704
2020-04-11,13,Madrid,11894,hospitalizados,6663394,479,225,704
2020-04-12,13,Madrid,11424,hospitalizados,6663394,479,225,704
2020-04-13,13,Madrid,11233,hospitalizados,6663394,479,225,704
2020-04-14,13,Madrid,10753,hospitalizados,6663394,479,225,704
2020-04-15,13,Madrid,10116,hospitalizados,6663394,479,225,704
2020-03-21,14,Murcia,61,hospitalizados,1493898,112,11,123
2020-03-22,14,Murcia,78,hospitalizados,1493898,112,11,123
2020-03-23,14,Murcia,80,hospitalizados,1493898,112,11,123
2020-03-24,14,Murcia,99,hospitalizados,1493898,112,11,123
2020-03-25,14,Murcia,127,hospitalizados,1493898,112,11,123
2020-03-26,14,Murcia,172,hospitalizados,1493898,112,11,123
2020-03-27,14,Murcia,209,hospitalizados,1493898,112,11,123
2020-03-28,14,Murcia,231,hospitalizados,1493898,112,11,123
2020-03-29,14,Murcia,260,hospitalizados,1493898,112,11,123
2020-03-30,14,Murcia,265,hospitalizados,1493898,112,11,123
2020-03-31,14,Murcia,283,hospitalizados,1493898,112,11,123
2020-04-01,14,Murcia,304,hospitalizados,1493898,112,11,123
2020-04-02,14,Murcia,389,hospitalizados,1493898,112,11,123
2020-04-03,14,Murcia,405,hospitalizados,1493898,112,11,123
2020-04-04,14,Murcia,434,hospitalizados,1493898,112,11,123
2020-04-05,14,Murcia,447,hospitalizados,1493898,112,11,123
2020-04-06,14,Murcia,468,hospitalizados,1493898,112,11,123
2020-04-07,14,Murcia,500,hospitalizados,1493898,112,11,123
2020-04-08,14,Murcia,515,hospitalizados,1493898,112,11,123
2020-04-09,14,Murcia,533,hospitalizados,1493898,112,11,123
2020-04-10,14,Murcia,533,hospitalizados,1493898,112,11,123
2020-04-11,14,Murcia,533,hospitalizados,1493898,112,11,123
2020-04-12,14,Murcia,537,hospitalizados,1493898,112,11,123
2020-04-13,14,Murcia,543,hospitalizados,1493898,112,11,123
2020-04-14,14,Murcia,566,hospitalizados,1493898,112,11,123
2020-04-15,14,Murcia,574,hospitalizados,1493898,112,11,123
2020-03-21,15,Navarra,222,hospitalizados,654214,46,19,65
2020-03-22,15,Navarra,288,hospitalizados,654214,46,19,65
2020-03-23,15,Navarra,339,hospitalizados,654214,46,19,65
2020-03-24,15,Navarra,405,hospitalizados,654214,46,19,65
2020-03-25,15,Navarra,506,hospitalizados,654214,46,19,65
2020-03-26,15,Navarra,649,hospitalizados,654214,46,19,65
2020-03-27,15,Navarra,732,hospitalizados,654214,46,19,65
2020-03-28,15,Navarra,827,hospitalizados,654214,46,19,65
2020-03-29,15,Navarra,896,hospitalizados,654214,46,19,65
2020-03-30,15,Navarra,955,hospitalizados,654214,46,19,65
2020-03-31,15,Navarra,1035,hospitalizados,654214,46,19,65
2020-04-01,15,Navarra,1120,hospitalizados,654214,46,19,65
2020-04-02,15,Navarra,1181,hospitalizados,654214,46,19,65
2020-04-03,15,Navarra,1284,hospitalizados,654214,46,19,65
2020-04-04,15,Navarra,1341,hospitalizados,654214,46,19,65
2020-04-05,15,Navarra,1399,hospitalizados,654214,46,19,65
2020-04-06,15,Navarra,1432,hospitalizados,654214,46,19,65
2020-04-07,15,Navarra,1488,hospitalizados,654214,46,19,65
2020-04-08,15,Navarra,1526,hospitalizados,654214,46,19,65
2020-04-09,15,Navarra,1526,hospitalizados,654214,46,19,65
2020-04-10,15,Navarra,1620,hospitalizados,654214,46,19,65
2020-04-11,15,Navarra,1641,hospitalizados,654214,46,19,65
2020-04-12,15,Navarra,1663,hospitalizados,654214,46,19,65
2020-04-13,15,Navarra,1693,hospitalizados,654214,46,19,65
2020-04-14,15,Navarra,1705,hospitalizados,654214,46,19,65
2020-04-15,15,Navarra,1731,hospitalizados,654214,46,19,65
2020-03-21,16,País Vasco,654,hospitalizados,2207776,158,21,179
2020-03-22,16,País Vasco,988,hospitalizados,2207776,158,21,179
2020-03-23,16,País Vasco,1252,hospitalizados,2207776,158,21,179
2020-03-24,16,País Vasco,1425,hospitalizados,2207776,158,21,179
2020-03-25,16,País Vasco,1577,hospitalizados,2207776,158,21,179
2020-03-26,16,País Vasco,1907,hospitalizados,2207776,158,21,179
2020-03-27,16,País Vasco,2270,hospitalizados,2207776,158,21,179
2020-03-28,16,País Vasco,2612,hospitalizados,2207776,158,21,179
2020-03-29,16,País Vasco,3106,hospitalizados,2207776,158,21,179
2020-03-30,16,País Vasco,3427,hospitalizados,2207776,158,21,179
2020-03-31,16,País Vasco,3594,hospitalizados,2207776,158,21,179
2020-04-01,16,País Vasco,3806,hospitalizados,2207776,158,21,179
2020-04-02,16,País Vasco,4087,hospitalizados,2207776,158,21,179
2020-04-03,16,País Vasco,4283,hospitalizados,2207776,158,21,179
2020-04-04,16,País Vasco,4522,hospitalizados,2207776,158,21,179
2020-04-05,16,País Vasco,4666,hospitalizados,2207776,158,21,179
2020-04-06,16,País Vasco,4794,hospitalizados,2207776,158,21,179
2020-04-07,16,País Vasco,4856,hospitalizados,2207776,158,21,179
2020-04-08,16,País Vasco,4982,hospitalizados,2207776,158,21,179
2020-04-09,16,País Vasco,5130,hospitalizados,2207776,158,21,179
2020-04-10,16,País Vasco,5290,hospitalizados,2207776,158,21,179
2020-04-11,16,País Vasco,5402,hospitalizados,2207776,158,21,179
2020-04-12,16,País Vasco,5547,hospitalizados,2207776,158,21,179
2020-04-13,16,País Vasco,5622,hospitalizados,2207776,158,21,179
2020-04-14,16,País Vasco,5679,hospitalizados,2207776,158,21,179
2020-04-15,16,País Vasco,5750,hospitalizados,2207776,158,21,179
2020-03-03,01,Andalucía,0,fallecidos,8414240,572,162,734
2020-03-04,01,Andalucía,0,fallecidos,8414240,572,162,734
2020-03-05,01,Andalucía,0,fallecidos,8414240,572,162,734
2020-03-06,01,Andalucía,0,fallecidos,8414240,572,162,734
2020-03-07,01,Andalucía,0,fallecidos,8414240,572,162,734
2020-03-08,01,Andalucía,0,fallecidos,8414240,572,162,734
2020-03-09,01,Andalucía,0,fallecidos,8414240,572,162,734
2020-03-10,01,Andalucía,0,fallecidos,8414240,572,162,734
2020-03-11,01,Andalucía,0,fallecidos,8414240,572,162,734
2020-03-12,01,Andalucía,0,fallecidos,8414240,572,162,734
2020-03-13,01,Andalucía,0,fallecidos,8414240,572,162,734
2020-03-14,01,Andalucía,2,fallecidos,8414240,572,162,734
2020-03-15,01,Andalucía,6,fallecidos,8414240,572,162,734
2020-03-16,01,Andalucía,7,fallecidos,8414240,572,162,734
2020-03-17,01,Andalucía,11,fallecidos,8414240,572,162,734
2020-03-18,01,Andalucía,19,fallecidos,8414240,572,162,734
2020-03-19,01,Andalucía,23,fallecidos,8414240,572,162,734
2020-03-20,01,Andalucía,30,fallecidos,8414240,572,162,734
2020-03-21,01,Andalucía,40,fallecidos,8414240,572,162,734
2020-03-22,01,Andalucía,47,fallecidos,8414240,572,162,734
2020-03-23,01,Andalucía,58,fallecidos,8414240,572,162,734
2020-03-24,01,Andalucía,87,fallecidos,8414240,572,162,734
2020-03-25,01,Andalucía,113,fallecidos,8414240,572,162,734
2020-03-26,01,Andalucía,134,fallecidos,8414240,572,162,734
2020-03-27,01,Andalucía,144,fallecidos,8414240,572,162,734
2020-03-28,01,Andalucía,175,fallecidos,8414240,572,162,734
2020-03-29,01,Andalucía,207,fallecidos,8414240,572,162,734
2020-03-30,01,Andalucía,236,fallecidos,8414240,572,162,734
2020-03-31,01,Andalucía,248,fallecidos,8414240,572,162,734
2020-04-01,01,Andalucía,308,fallecidos,8414240,572,162,734
2020-04-02,01,Andalucía,343,fallecidos,8414240,572,162,734
2020-04-03,01,Andalucía,376,fallecidos,8414240,572,162,734
2020-04-04,01,Andalucía,426,fallecidos,8414240,572,162,734
2020-04-05,01,Andalucía,470,fallecidos,8414240,572,162,734
2020-04-06,01,Andalucía,491,fallecidos,8414240,572,162,734
2020-04-07,01,Andalucía,528,fallecidos,8414240,572,162,734
2020-04-08,01,Andalucía,605,fallecidos,8414240,572,162,734
2020-04-09,01,Andalucía,652,fallecidos,8414240,572,162,734
2020-04-10,01,Andalucía,691,fallecidos,8414240,572,162,734
2020-04-11,01,Andalucía,737,fallecidos,8414240,572,162,734
2020-04-12,01,Andalucía,799,fallecidos,8414240,572,162,734
2020-04-13,01,Andalucía,815,fallecidos,8414240,572,162,734
2020-04-14,01,Andalucía,836,fallecidos,8414240,572,162,734
2020-04-15,01,Andalucía,865,fallecidos,8414240,572,162,734
2020-03-03,02,Aragón,0,fallecidos,1319291,113,22,135
2020-03-04,02,Aragón,0,fallecidos,1319291,113,22,135
2020-03-05,02,Aragón,0,fallecidos,1319291,113,22,135
2020-03-06,02,Aragón,1,fallecidos,1319291,113,22,135
2020-03-07,02,Aragón,1,fallecidos,1319291,113,22,135
2020-03-08,02,Aragón,2,fallecidos,1319291,113,22,135
2020-03-09,02,Aragón,2,fallecidos,1319291,113,22,135
2020-03-10,02,Aragón,3,fallecidos,1319291,113,22,135
2020-03-11,02,Aragón,4,fallecidos,1319291,113,22,135
2020-03-12,02,Aragón,6,fallecidos,1319291,113,22,135
2020-03-13,02,Aragón,7,fallecidos,1319291,113,22,135
2020-03-14,02,Aragón,7,fallecidos,1319291,113,22,135
2020-03-15,02,Aragón,7,fallecidos,1319291,113,22,135
2020-03-16,02,Aragón,11,fallecidos,1319291,113,22,135
2020-03-17,02,Aragón,12,fallecidos,1319291,113,22,135
2020-03-18,02,Aragón,13,fallecidos,1319291,113,22,135
2020-03-19,02,Aragón,15,fallecidos,1319291,113,22,135
2020-03-20,02,Aragón,17,fallecidos,1319291,113,22,135
2020-03-21,02,Aragón,22,fallecidos,1319291,113,22,135
2020-03-22,02,Aragón,24,fallecidos,1319291,113,22,135
2020-03-23,02,Aragón,32,fallecidos,1319291,113,22,135
2020-03-24,02,Aragón,37,fallecidos,1319291,113,22,135
2020-03-25,02,Aragón,40,fallecidos,1319291,113,22,135
2020-03-26,02,Aragón,48,fallecidos,1319291,113,22,135
2020-03-27,02,Aragón,58,fallecidos,1319291,113,22,135
2020-03-28,02,Aragón,58,fallecidos,1319291,113,22,135
2020-03-29,02,Aragón,93,fallecidos,1319291,113,22,135
2020-03-30,02,Aragón,106,fallecidos,1319291,113,22,135
2020-03-31,02,Aragón,138,fallecidos,1319291,113,22,135
2020-04-01,02,Aragón,169,fallecidos,1319291,113,22,135
2020-04-02,02,Aragón,200,fallecidos,1319291,113,22,135
2020-04-03,02,Aragón,224,fallecidos,1319291,113,22,135
2020-04-04,02,Aragón,251,fallecidos,1319291,113,22,135
2020-04-05,02,Aragón,270,fallecidos,1319291,113,22,135
2020-04-06,02,Aragón,284,fallecidos,1319291,113,22,135
2020-04-07,02,Aragón,312,fallecidos,1319291,113,22,135
2020-04-08,02,Aragón,349,fallecidos,1319291,113,22,135
2020-04-09,02,Aragón,385,fallecidos,1319291,113,22,135
2020-04-10,02,Aragón,409,fallecidos,1319291,113,22,135
2020-04-11,02,Aragón,425,fallecidos,1319291,113,22,135
2020-04-12,02,Aragón,450,fallecidos,1319291,113,22,135
2020-04-13,02,Aragón,464,fallecidos,1319291,113,22,135
2020-04-14,02,Aragón,492,fallecidos,1319291,113,22,135
2020-04-15,02,Aragón,514,fallecidos,1319291,113,22,135
2020-03-03,03,Asturias,0,fallecidos,1022800,86,7,93
2020-03-04,03,Asturias,0,fallecidos,1022800,86,7,93
2020-03-05,03,Asturias,0,fallecidos,1022800,86,7,93
2020-03-06,03,Asturias,0,fallecidos,1022800,86,7,93
2020-03-07,03,Asturias,0,fallecidos,1022800,86,7,93
2020-03-08,03,Asturias,0,fallecidos,1022800,86,7,93
2020-03-09,03,Asturias,0,fallecidos,1022800,86,7,93
2020-03-10,03,Asturias,0,fallecidos,1022800,86,7,93
2020-03-11,03,Asturias,0,fallecidos,1022800,86,7,93
2020-03-12,03,Asturias,1,fallecidos,1022800,86,7,93
2020-03-13,03,Asturias,1,fallecidos,1022800,86,7,93
2020-03-14,03,Asturias,1,fallecidos,1022800,86,7,93
2020-03-15,03,Asturias,1,fallecidos,1022800,86,7,93
2020-03-16,03,Asturias,1,fallecidos,1022800,86,7,93
2020-03-17,03,Asturias,1,fallecidos,1022800,86,7,93
2020-03-18,03,Asturias,1,fallecidos,1022800,86,7,93
2020-03-19,03,Asturias,1,fallecidos,1022800,86,7,93
2020-03-20,03,Asturias,2,fallecidos,1022800,86,7,93
2020-03-21,03,Asturias,5,fallecidos,1022800,86,7,93
2020-03-22,03,Asturias,8,fallecidos,1022800,86,7,93
2020-03-23,03,Asturias,12,fallecidos,1022800,86,7,93
2020-03-24,03,Asturias,22,fallecidos,1022800,86,7,93
2020-03-25,03,Asturias,25,fallecidos,1022800,86,7,93
2020-03-26,03,Asturias,27,fallecidos,1022800,86,7,93
2020-03-27,03,Asturias,29,fallecidos,1022800,86,7,93
